"","pool","prevalence","above.llod","limit","pos","total.tests","tests.per.sample","tn","tp","fn","fp","ppa","est","lwr.ci","upr.ci"
"143",4,0.15,0.25,35,0.599999999999999,2.640537475,0.660134368749999,0.52200625,0.41013436875,0.06785938125,0,0.858032910995175,0.858032910995175,0.851038079042221,0.864818519233932
"144",4,0.15,0.3,35,0.599999999999999,2.56554343,0.641385857499999,0.52200625,0.3913858575,0.0866078924999999,0,0.818809571254854,0.818809571254854,0.811117787282308,0.826315219163563
"145",5,0.001,0.05,35,0.00500000000000001,1.02406098998323,0.204812197996645,0.995009990004999,0.00481219799664535,0.000177811998355656,0,0.964366404369172,0.964366404369172,0.960545281452269,0.967913892268804
"146",5,0.001,0.1,35,0.00500000000000001,1.02299011402206,0.204598022804412,0.995009990004999,0.00459802280441216,0.000391987190588842,0,0.921445610132738,0.921445610132738,0.915998808598792,0.926645434889668
"147",5,0.001,0.15,35,0.00500000000000001,1.02207579485949,0.204415158971899,0.995009990004999,0.00441515897189856,0.000574851023102449,0,0.884799624914913,0.884799624914913,0.878379822779797,0.890994362093863
"148",5,0.001,0.2,35,0.00500000000000001,1.02132584161633,0.204265168323265,0.995009990004999,0.00426516832326498,0.000724841671736026,0,0.854741438902493,0.854741438902493,0.847682038965808,0.861593557312949
"149",5,0.001,0.25,35,0.00500000000000001,1.0202841876434,0.204056837528679,0.995009990004999,0.0040568375286789,0.000933172466322107,0,0.812991864293466,0.812991864293466,0.80520887053899,0.820592137856907
"150",5,0.001,0.3,35,0.00500000000000001,1.01926984890539,0.203853969781078,0.995009990004999,0.00385396978107782,0.00113604021392319,0,0.772337086486545,0.772337086486545,0.763989828166671,0.780525453587411
"151",5,0.01,0.05,35,0.05,1.23627411884395,0.24725482376879,0.9509900499,0.04725482376879,0.00175512633121,0,0.964188367308499,0.964188367308499,0.960358579374646,0.967744636704219
"152",5,0.01,0.1,35,0.05,1.2269800755442,0.24539601510884,0.9509900499,0.04539601510884,0.00361393499116,0,0.926261198312055,0.926261198312055,0.920963729324555,0.931308778064736
"153",5,0.01,0.15,35,0.05,1.2179273498924,0.24358546997848,0.9509900499,0.04358546997848,0.00542448012152,0,0.889318799336627,0.889318799336627,0.883005937529435,0.895403911269692
"154",5,0.01,0.2,35,0.05,1.2083666040328,0.24167332080656,0.9509900499,0.04167332080656,0.00733662929344,0,0.850303269469356,0.850303269469356,0.843158720612586,0.857243153995154
"155",5,0.01,0.25,35,0.05,1.1983497048325,0.2396699409665,0.9509900499,0.0396699409665,0.0093400091335,0,0.80942626722854,0.80942626722854,0.801588760587316,0.817083146367239
"156",5,0.01,0.3,35,0.05,1.1881462457753,0.23762924915506,0.9509900499,0.03762924915506,0.01138070094494,0,0.767787950778999,0.767787950778999,0.759384815152993,0.776034857908572
"157",5,0.03,0.05,35,0.15,1.6815560195686,0.33631120391372,0.8587340257,0.13631120391372,0.00495477038628,0,0.964925946174712,0.964925946174712,0.961132215010493,0.968445675611344
"158",5,0.03,0.1,35,0.15,1.6560110322721,0.33120220645442,0.8587340257,0.13120220645442,0.01006376784558,0,0.928760142734668,0.928760142734668,0.923542637149786,0.933726243208568
"159",5,0.03,0.15,35,0.15,1.63061668932205,0.32612333786441,0.8587340257,0.12612333786441,0.01514263643559,0,0.892807616904037,0.892807616904037,0.886579519136248,0.898805889449868
"160",5,0.03,0.2,35,0.15,1.6045541673889,0.32091083347778,0.8587340257,0.12091083347778,0.02035514082222,0,0.855909103921991,0.855909103921991,0.848872469228673,0.862737768209786
"161",5,0.03,0.25,35,0.15,1.5779415399772,0.31558830799544,0.8587340257,0.11558830799544,0.02567766630456,0,0.818231768606717,0.818231768606717,0.810530797901615,0.825746942585977
"162",5,0.03,0.3,35,0.15,1.55607835536925,0.31121567107385,0.8587340257,0.11121567107385,0.03005030322615,0,0.787278547611659,0.787278547611659,0.779124650850094,0.795264802895317
"163",5,0.05,0.05,35,0.25,2.09292434203125,0.41858486840625,0.7737809375,0.21858486840625,0.00763419409375,0,0.966253091099474,0.966253091099474,0.962525321322531,0.96970598532337
